Time (min),Volume of Mixture (ml),Viable Cells (10^6 cells/ml),mAb Concentration (mg/l),Glucose Concentration (g/l),Lactate Concentration (g/l),Viability (%)
4115,5650,4.32973131609,110.069126145,3.24533667502,1.55375861425,98.3470955009
4116,5650,4.33088705529,110.12146532,3.24428099976,1.55408504754,98.3468316138
4117,5650,4.3320426818,110.173818463,3.24322524806,1.55441132161,98.3465676405
4118,5650,4.33319819536,110.226185573,3.24216942005,1.55473743636,98.3463035809
4119,5650,4.33435359573,110.278566649,3.24111351585,1.55506339167,98.3460394351
4120,5650,4.33550888267,110.330961689,3.24005753561,1.55538918743,98.345775203
4121,5650,4.33666405593,110.383370692,3.23900147945,1.55571482355,98.3455108845
4122,5650,4.33781911528,110.435793656,3.2379453475,1.55604029991,98.3452464797
4123,5650,4.33897406046,110.488230581,3.2368891399,1.5563656164,98.3449819885
4124,5650,4.34012889125,110.540681464,3.23583285677,1.55669077292,98.344717411
4125,5650,4.34128360738,110.593146305,3.23477649825,1.55701576936,98.344452747
4126,5650,4.34243820863,110.645625102,3.23372006447,1.5573406056,98.3441879966
4127,5650,4.34359269474,110.698117853,3.23266355556,1.55766528156,98.3439231597
4128,5650,4.34474706549,110.750624558,3.23160697165,1.5579897971,98.3436582364
4129,5650,4.34590132061,110.803145214,3.23055031288,1.55831415214,98.3433932265
4130,5650,4.34705545987,110.855679821,3.22949357937,1.55863834656,98.3431281302
4131,5650,4.34820948303,110.908228377,3.22843677125,1.55896238025,98.3428629473
4132,5650,4.34936338985,110.96079088,3.22737988867,1.5592862531,98.3425976778
4133,5650,4.35051718008,111.01336733,3.22632293174,1.55960996502,98.3423323217
4134,5650,4.35167085348,111.065957724,3.2252659006,1.55993351589,98.342066879
4135,5650,4.3528244098,111.118562062,3.22420879539,1.5602569056,98.3418013497
4136,5650,4.35397784881,111.171180342,3.22315161623,1.56058013405,98.3415357338
4137,5650,4.35513117026,111.223812562,3.22209436325,1.56090320114,98.3412700311
4138,5650,4.35628437391,111.276458722,3.22103703659,1.56122610675,98.3410042418
4139,5650,4.35743745952,111.329118819,3.21997963638,1.56154885077,98.3407383657
4140,5650,4.35859042684,111.381792852,3.21892216275,1.56187143311,98.3404724029
4141,5650,4.35974327563,111.43448082,3.21786461584,1.56219385365,98.3402063534
4142,5650,4.36089600565,111.487182722,3.21680699576,1.56251611229,98.339940217
4143,5650,4.36204861666,111.539898555,3.21574930266,1.56283820892,98.3396739938
4144,5650,4.36320110842,111.592628319,3.21469153667,1.56316014343,98.3394076838
4145,5650,4.36435348068,111.645372012,3.21363369792,1.56348191573,98.339141287
4146,5650,4.36550573319,111.698129633,3.21257578654,1.56380352569,98.3388748033
4147,5650,4.36665786573,111.75090118,3.21151780265,1.56412497322,98.3386082326
4148,5650,4.36780987804,111.803686652,3.21045974641,1.56444625821,98.3383415751
4149,5650,4.36896176989,111.856486047,3.20940161792,1.56476738056,98.3380748306
4150,5650,4.37011354103,111.909299364,3.20834341734,1.56508834015,98.3378079992
4151,5650,4.37126519121,111.962126601,3.20728514478,1.56540913689,98.3375410807
4152,5650,4.37241672021,112.014967757,3.20622680039,1.56572977066,98.3372740753
4153,5650,4.37356812776,112.06782283,3.20516838428,1.56605024136,98.3370069828
4154,5650,4.37471941365,112.12069182,3.20410989661,1.56637054888,98.3367398033
4155,5650,4.37587057761,112.173574724,3.20305133748,1.56669069313,98.3364725367
4156,5650,4.37702161941,112.226471541,3.20199270705,1.56701067398,98.336205183
4157,5650,4.37817253881,112.279382269,3.20093400543,1.56733049135,98.3359377421
4158,5650,4.37932333557,112.332306908,3.19987523277,1.56765014511,98.3356702142
4159,5650,4.38047400943,112.385245455,3.19881638919,1.56796963517,98.3354025991
4160,5650,4.38162456017,112.438197909,3.19775747483,1.56828896143,98.3351348968
4161,5650,4.38277498754,112.491164269,3.19669848981,1.56860812377,98.3348671073
4162,5650,4.3839252913,112.544144533,3.19563943428,1.56892712209,98.3345992305
4163,5650,4.3850754712,112.597138699,3.19458030835,1.56924595628,98.3343312665
4164,5650,4.38622552701,112.650146767,3.19352111217,1.56956462625,98.3340632153
4165,5650,4.38737545847,112.703168734,3.19246184586,1.56988313188,98.3337950767
4166,5650,4.38852526536,112.756204599,3.19140250956,1.57020147307,98.3335268508
4167,5650,4.38967494743,112.809254361,3.1903431034,1.57051964972,98.3332585376
4168,5650,4.39082450444,112.862318018,3.18928362751,1.57083766171,98.332990137
4169,5650,4.39197393614,112.915395569,3.18822408202,1.57115550896,98.3327216491
4170,5650,4.39312324229,112.968487012,3.18716446707,1.57147319134,98.3324530737
4171,5650,4.39427242266,113.021592345,3.18610478279,1.57179070876,98.3321844109
4172,5650,4.395421477,113.074711567,3.1850450293,1.57210806112,98.3319156607
4173,5650,4.39657040507,113.127844677,3.18398520675,1.5724252483,98.331646823
4174,5650,4.39771920662,113.180991672,3.18292531526,1.5727422702,98.3313778978
4175,5650,4.39886788143,113.234152552,3.18186535497,1.57305912673,98.3311088851
4176,5650,4.40001642924,113.287327315,3.180805326,1.57337581777,98.3308397848
4177,5650,4.40116484981,113.34051596,3.17974522849,1.57369234322,98.330570597
4178,5650,4.4023131429,113.393718484,3.17868506258,1.57400870297,98.3303013216
4179,5650,4.40346130828,113.446934886,3.17762482839,1.57432489693,98.3300319586
4180,5650,4.40460934569,113.500165165,3.17656452605,1.57464092499,98.329762508
4181,5650,4.40575725491,113.55340932,3.17550415571,1.57495678704,98.3294929697
4182,5650,4.40690503568,113.606667348,3.17444371748,1.57527248298,98.3292233437
4183,5650,4.40805268777,113.659939248,3.17338321151,1.57558801271,98.3289536301
4184,5650,4.40920021093,113.713225018,3.17232263792,1.57590337612,98.3286838288
4185,5650,4.41034760493,113.766524658,3.17126199685,1.57621857311,98.3284139397
4186,5650,4.41149486952,113.819838165,3.17020128843,1.57653360358,98.3281439628
4187,5650,4.41264200446,113.873165538,3.16914051278,1.57684846742,98.3278738982
4188,5650,4.41378900951,113.926506775,3.16807967006,1.57716316453,98.3276037458
4189,5650,4.41493588443,113.979861874,3.16701876038,1.57747769481,98.3273335055
4190,5650,4.41608262899,114.033230835,3.16595778388,1.57779205815,98.3270631774
4191,5650,4.41722924292,114.086613656,3.16489674068,1.57810625444,98.3267927615
4192,5650,4.41837572601,114.140010334,3.16383563093,1.5784202836,98.3265222576
4193,5650,4.419522078,114.193420869,3.16277445476,1.57873414551,98.3262516659
4194,5650,4.42066829866,114.246845259,3.16171321229,1.57904784006,98.3259809862
4195,5650,4.42181438774,114.300283501,3.16065190367,1.57936136717,98.3257102185
4196,5650,4.42296034501,114.353735596,3.15959052901,1.57967472672,98.3254393629
4197,5650,4.42410617022,114.40720154,3.15852908846,1.57998791861,98.3251684192
4198,5650,4.42525186313,114.460681333,3.15746758215,1.58030094273,98.3248973876
4199,5650,4.4263974235,114.514174973,3.15640601021,1.580613799,98.3246262679
4200,5650,4.4275428511,114.567682458,3.15534437277,1.5809264873,98.3243550601
4201,5650,4.42868814567,114.621203786,3.15428266996,1.58123900753,98.3240837643
4202,5650,4.42983330699,114.674738957,3.15322090192,1.58155135959,98.3238123803
4203,5650,4.4309783348,114.728287968,3.15215906877,1.58186354337,98.3235409082
4204,5650,4.43212322888,114.781850817,3.15109717066,1.58217555878,98.323269348
4205,5650,4.43326798897,114.835427504,3.15003520771,1.58248740571,98.3229976995
4206,5650,4.43441261484,114.889018027,3.14897318006,1.58279908407,98.3227259629
4207,5650,4.43555710625,114.942622383,3.14791108784,1.58311059373,98.3224541381
4208,5650,4.43670146295,114.996240572,3.14684893118,1.58342193462,98.322182225
4209,5650,4.43784568471,115.049872591,3.14578671021,1.58373310662,98.3219102236
4210,5650,4.43898977129,115.103518439,3.14472442506,1.58404410963,98.321638134
4211,5650,4.44013372245,115.157178115,3.14366207588,1.58435494355,98.321365956
4212,5650,4.44127753794,115.210851616,3.14259966279,1.58466560827,98.3210936898
4213,5650,4.44242121753,115.264538942,3.14153718592,1.58497610371,98.3208213351
4214,5650,4.44356476097,115.31824009,3.1404746454,1.58528642975,98.3205488921
4215,5650,4.44470816803,115.371955059,3.13941204138,1.58559658629,98.3202763607
4216,5650,4.44585143847,115.425683847,3.13834937397,1.58590657324,98.3200037409
4217,5650,4.44699457204,115.479426452,3.13728664332,1.58621639049,98.3197310326
4218,5650,4.44813756851,115.533182873,3.13622384956,1.58652603793,98.3194582359
4219,5650,4.44928042763,115.586953109,3.13516099281,1.58683551548,98.3191853507
4220,5650,4.45042314917,115.640737157,3.13409807322,1.58714482302,98.318912377
4221,5650,4.45156573288,115.694535016,3.13303509091,1.58745396046,98.3186393148
4222,5650,4.45270817853,115.748346684,3.13197204601,1.58776292769,98.318366164
4223,5650,4.45385048588,115.80217216,3.13090893867,1.58807172462,98.3180929246
4224,5650,4.45499265469,115.856011442,3.129845769,1.58838035114,98.3178195967
4225,5650,4.45613468471,115.909864528,3.12878253715,1.58868880715,98.3175461801
4226,5650,4.45727657571,115.963731416,3.12771924325,1.58899709256,98.3172726749
4227,5650,4.45841832744,116.017612105,3.12665588743,1.58930520725,98.316999081
4228,5650,4.45955993968,116.071506593,3.12559246982,1.58961315114,98.3167253984
4229,5650,4.46070141217,116.125414879,3.12452899056,1.58992092412,98.3164516272
4230,5650,4.46184274468,116.179336961,3.12346544977,1.59022852608,98.3161777672
4231,5650,4.46298393697,116.233272836,3.12240184759,1.59053595694,98.3159038185
4232,5650,4.4641249888,116.287222504,3.12133818416,1.59084321659,98.315629781
4233,5650,4.46526589993,116.341185963,3.1202744596,1.59115030492,98.3153556547
4234,5650,4.46640667013,116.39516321,3.11921067405,1.59145722185,98.3150814395
4235,5650,4.46754729914,116.449154245,3.11814682764,1.59176396726,98.3148071356
4236,5650,4.46868778674,116.503159066,3.11708292051,1.59207054106,98.3145327428
4237,5650,4.46982813268,116.55717767,3.11601895278,1.59237694315,98.3142582611
4238,5650,4.47096833672,116.611210057,3.11495492459,1.59268317343,98.3139836905
4239,5650,4.47210839863,116.665256223,3.11389083607,1.5929892318,98.313709031
4240,5650,4.47324831816,116.719316169,3.11282668736,1.59329511816,98.3134342825
4241,5650,4.47438809508,116.773389892,3.11176247859,1.5936008324,98.3131594451
4242,5650,4.47552772915,116.827477389,3.11069820988,1.59390637444,98.3128845187
4243,5650,4.47666722012,116.881578661,3.10963388138,1.59421174417,98.3126095032
4244,5650,4.47780656776,116.935693704,3.10856949322,1.59451694149,98.3123343988
4245,5650,4.47894577184,116.989822517,3.10750504552,1.59482196631,98.3120592053
4246,5650,4.4800848321,117.043965099,3.10644053842,1.59512681851,98.3117839227
4247,5650,4.48122374832,117.098121447,3.10537597206,1.59543149802,98.311508551
4248,5650,4.48236252025,117.15229156,3.10431134657,1.59573600471,98.3112330901
4249,5650,4.48350114766,117.206475436,3.10324666208,1.5960403385,98.3109575402
4250,5650,4.4846396303,117.260673073,3.10218191872,1.59634449929,98.310681901
4251,5650,4.48577796794,117.31488447,3.10111711662,1.59664848698,98.3104061727
4252,5650,4.48691616034,117.369109625,3.10005225593,1.59695230146,98.3101303552
4253,5650,4.48805420726,117.423348536,3.09898733676,1.59725594265,98.3098544484
4254,5650,4.48919210846,117.477601201,3.09792235926,1.59755941044,98.3095784524
4255,5650,4.4903298637,117.531867619,3.09685732356,1.59786270473,98.3093023671
4256,5650,4.49146747275,117.586147788,3.09579222979,1.59816582542,98.3090261925
4257,5650,4.49260493536,117.640441705,3.09472707808,1.59846877243,98.3087499286
4258,5650,4.4937422513,117.69474937,3.09366186856,1.59877154564,98.3084735753
4259,5650,4.49487942033,117.749070781,3.09259660137,1.59907414496,98.3081971327
4260,5650,4.4960164422,117.803405935,3.09153127665,1.59937657029,98.3079206007
4261,5650,4.4971533167,117.857754831,3.09046589452,1.59967882153,98.3076439793
4262,5650,4.49829004356,117.912117467,3.08940045512,1.59998089859,98.3073672684
4263,5650,4.49942662256,117.966493842,3.08833495858,1.60028280137,98.3070904681
4264,5650,4.50056305346,118.020883953,3.08726940503,1.60058452977,98.3068135784
4265,5650,4.50169933602,118.075287799,3.08620379461,1.60088608369,98.3065365991
4266,5650,4.50283547,118.129705378,3.08513812744,1.60118746303,98.3062595303
4267,5650,4.50397145516,118.184136688,3.08407240367,1.6014886677,98.305982372
4268,5650,4.50510729127,118.238581727,3.08300662343,1.6017896976,98.3057051241
4269,5650,4.50624297808,118.293040494,3.08194078684,1.60209055262,98.3054277866
4270,5650,4.50737851537,118.347512987,3.08087489404,1.60239123269,98.3051503596
4271,5650,4.50851390288,118.401999204,3.07980894517,1.60269173768,98.3048728429
4272,5650,4.50964914039,118.456499143,3.07874294035,1.60299206752,98.3045952365
4273,5650,4.51078422765,118.511012802,3.07767687973,1.6032922221,98.3043175405
4274,5650,4.51191916444,118.56554018,3.07661076342,1.60359220132,98.3040397548
4275,5650,4.5130539505,118.620081275,3.07554459158,1.60389200509,98.3037618793
4276,5650,4.5141885856,118.674636084,3.07447836432,1.60419163332,98.3034839142
4277,5650,4.51532306951,118.729204607,3.07341208178,1.60449108589,98.3032058592
4278,5650,4.51645740199,118.78378684,3.0723457441,1.60479036272,98.3029277145
4279,5650,4.5175915828,118.838382783,3.07127935141,1.60508946371,98.30264948
4280,5650,4.5187256117,118.892992434,3.07021290384,1.60538838877,98.3023711557
4281,5650,4.51985948845,118.94761579,3.06914640152,1.60568713779,98.3020927415
4282,5650,4.52099321282,119.002252851,3.06807984459,1.60598571068,98.3018142374
4283,5650,4.52212678457,119.056903613,3.06701323318,1.60628410735,98.3015356434
4284,5650,4.52326020347,119.111568076,3.06594656743,1.60658232769,98.3012569596
4285,5650,4.52439346927,119.166246236,3.06487984746,1.60688037162,98.3009781858
4286,5650,4.52552658173,119.220938094,3.06381307341,1.60717823902,98.300699322
4287,5650,4.52665954063,119.275643646,3.06274624541,1.60747592982,98.3004203683
4288,5650,4.52779234572,119.330362891,3.0616793636,1.60777344391,98.3001413245
4289,5650,4.52892499677,119.385095826,3.0606124281,1.6080707812,98.2998621908
4290,5650,4.53005749354,119.439842451,3.05954543906,1.60836794158,98.299582967
4291,5650,4.53118983579,119.494602763,3.0584783966,1.60866492497,98.2993036531
4292,5650,4.53232202329,119.54937676,3.05741130086,1.60896173127,98.2990242491
4293,5650,4.53345405579,119.604164441,3.05634415198,1.60925836039,98.2987447551
4294,5650,4.53458593307,119.658965803,3.05527695007,1.60955481222,98.2984651709
4295,5650,4.53571765488,119.713780845,3.05420969529,1.60985108667,98.2981854965
4296,5650,4.53684922099,119.768609565,3.05314238775,1.61014718365,98.297905732
4297,5650,4.53798063116,119.823451961,3.0520750276,1.61044310306,98.2976258772
4298,5650,4.53911188516,119.878308031,3.05100761496,1.61073884481,98.2973459323
4299,5650,4.54024298274,119.933177773,3.04994014998,1.61103440879,98.2970658971
4300,5650,4.54137392368,119.988061185,3.04887263277,1.61132979493,98.2967857716
4301,5650,4.54250470773,120.042958266,3.04780506348,1.61162500311,98.2965055558
4302,5650,4.54363533466,120.097869013,3.04673744225,1.61192003325,98.2962252498
4303,5650,4.54476580423,120.152793424,3.04566976919,1.61221488525,98.2959448534
4304,5650,4.5458961162,120.207731499,3.04460204445,1.61250955901,98.2956643666
4305,5650,4.54702627035,120.262683234,3.04353426816,1.61280405445,98.2953837895
4306,5650,4.54815626643,120.317648628,3.04246644045,1.61309837146,98.295103122
4307,5650,4.5492861042,120.372627679,3.04139856145,1.61339250995,98.2948223641
4308,5650,4.55041578343,120.427620384,3.04033063131,1.61368646983,98.2945415157
4309,5650,4.55154530389,120.482626743,3.03926265014,1.613980251,98.2942605768
4310,5650,4.55267466534,120.537646754,3.03819461809,1.61427385337,98.2939795475
4311,5650,4.55380386754,120.592680413,3.03712653529,1.61456727684,98.2936984277
4312,5650,4.55493291025,120.64772772,3.03605840187,1.61486052133,98.2934172173
4313,5650,4.55606179325,120.702788672,3.03499021796,1.61515358673,98.2931359164
4314,5650,4.55719051628,120.757863268,3.0339219837,1.61544647295,98.2928545249
4315,5650,4.55831907913,120.812951505,3.03285369922,1.61573917989,98.2925730429
4316,5650,4.55944748155,120.868053382,3.03178536465,1.61603170747,98.2922914702
4317,5650,4.5605757233,120.923168897,3.03071698013,1.61632405559,98.2920098068
4318,5650,4.56170380415,120.978298047,3.02964854579,1.61661622416,98.2917280529
4319,5650,4.56283172387,121.033440831,3.02858006176,1.61690821308,98.2914462082
4320,5650,4.56395948222,121.088597247,3.02751152818,1.61720002225,98.2911642728
4321,5650,4.56508707896,121.143767293,3.02644294518,1.6174916516,98.2908822467
4322,5650,4.56621451386,121.198950966,3.02537431289,1.61778310101,98.2906001299
4323,5650,4.56734178668,121.254148266,3.02430563145,1.6180743704,98.2903179222
4324,5650,4.56846889719,121.30935919,3.02323690099,1.61836545968,98.2900356238
4325,5650,4.56959584515,121.364583735,3.02216812164,1.61865636874,98.2897532346
4326,5650,4.57072263033,121.419821901,3.02109929354,1.61894709751,98.2894707545
4327,5650,4.57184925249,121.475073685,3.02003041681,1.61923764588,98.2891881836
4328,5650,4.57297571139,121.530339085,3.0189614916,1.61952801377,98.2889055218
4329,5650,4.5741020068,121.585618099,3.01789251803,1.61981820107,98.2886227691
4330,5650,4.57522813849,121.640910725,3.01682349624,1.6201082077,98.2883399255
4331,5650,4.57635410622,121.696216962,3.01575442637,1.62039803356,98.2880569909
4332,5650,4.57747990975,121.751536807,3.01468530853,1.62068767857,98.2877739654
4333,5650,4.57860554886,121.806870258,3.01361614288,1.62097714262,98.2874908489
4334,5650,4.5797310233,121.862217313,3.01254692954,1.62126642564,98.2872076414
4335,5650,4.58085633283,121.91757797,3.01147766864,1.62155552751,98.2869243428
